dataset,seed,stream,task,epoch,optimizer_steps,cumulative_steps,train_seconds,lr_used,lr_next,loss,all_seen_train_accuracy,current_restricted_accuracy,adapter_gradient_tensors,future_data_gradient_max,main_CE,sum_CE,pool_weighted_few,assignment,pull,replay_CE,replay_weight
HK,1993,U,9,10,11,1180,6.60207564997836,"[1.7096805137202738e-05, 8.317050813874548e-05]","[1e-05, 1e-05]",-0.032135783610018814,100.0,100.0,97,0.0,5.6872038178632714e-05,3.043151463993416e-05,3.8191560349448155e-14,5.899184050115672e-12,-0.03216488361358643,0.0,0.0
HK,1993,U,10,1,7,1187,6.615588296001079,"[0.00030000000000000003, 0.003]","[0.0002929031948627973, 0.0029268294918612546]",13.169053252254214,48.45360824742268,69.41580756013745,97,0.0,12.293714121597336,13.236974689222516,8.883975452785123e-16,4.697142979928425,-0.03831976822444371,0.0,0.0
HK,1993,U,10,2,7,1194,3.7932231280137785,"[0.0002929031948627973, 0.0029268294918612546]","[0.0002723074641843674, 0.0027144804065905464]",4.706965731722968,98.96907216494846,98.96907216494846,97,0.0,0.05252551118818311,0.09028373547471347,9.024212639480084e-14,4.697143048048019,-0.03778040579387121,0.0,0.0
HK,1993,U,10,3,7,1201,3.721530978975352,"[0.0002723074641843674, 0.0027144804065905464]","[0.0002402288615824086, 0.0023837389521772475]",4.6760795661913495,99.3127147766323,99.3127147766323,97,0.0,0.025539365597069263,0.028941965728466,2.961033794671639e-12,4.697142979928425,-0.039223814010620126,0.0,0.0
HK,1993,U,10,4,7,1208,3.7176145400153473,"[0.0002402288615824086, 0.0023837389521772475]","[0.00019980746418436736, 0.0019669804065905465]",4.6706888154149055,99.3127147766323,99.3127147766323,97,0.0,0.017876042119626488,0.021215447773491696,2.0573502586913824e-13,4.697143048048019,-0.039484938553401405,0.0,0.0
HK,1993,U,10,5,7,1215,3.6784662530117203,"[0.00019980746418436736, 0.0019669804065905465]","[0.00015499999999999997, 0.001505]",4.6657066866755486,99.3127147766323,99.3127147766323,97,0.0,0.012941859413071402,0.011296379662651037,4.677565460939846e-12,4.697142979928425,-0.039515787363052376,0.0,0.0
HK,1993,U,10,6,7,1222,3.832430562993977,"[0.00015499999999999997, 0.001505]","[0.00011019253581563262, 0.0010430195934094538]",-0.037024435720273426,100.0,100.0,97,0.0,0.005222914624027908,0.004125753808433988,4.037519038793111e-13,7.500682928376397e-12,-0.04014065776552473,0.0,0.0
HK,1993,U,10,7,7,1229,3.626764645014191,"[0.00011019253581563262, 0.0010430195934094538]","[6.97711384175914e-05, 0.000626261047822753]",-0.0357413829437324,100.0,100.0,97,0.0,0.006256814813241363,0.005555532506800124,1.485797919182641e-12,2.107923500323822e-11,-0.03967883161136083,0.0,0.0
HK,1993,U,10,8,7,1236,3.6610862750094384,"[6.97711384175914e-05, 0.000626261047822753]","[3.769253581563263e-05, 0.0002955195934094538]",-0.0375326435480799,100.0,100.0,97,0.0,0.004597590875554098,0.00377873317328132,3.331050116484683e-13,7.079890566605002e-12,-0.04032475054264069,0.0,0.0
HK,1993,U,10,9,7,1243,3.6768665419949684,"[3.769253581563263e-05, 0.0002955195934094538]","[1.7096805137202738e-05, 8.317050813874548e-05]",-0.03723050281405449,100.0,100.0,97,0.0,0.004113703359117997,0.0030513002503929393,2.567036769797063e-13,7.313467431112305e-12,-0.039618837833404544,0.0,0.0
HK,1993,U,10,10,7,1250,3.624065290990984,"[1.7096805137202738e-05, 8.317050813874548e-05]","[1e-05, 1e-05]",-0.03831945998328073,100.0,100.0,97,0.0,0.003933491276776684,0.0028889581590192392,4.433293436196325e-13,1.5409080264546975e-11,-0.04059360963957651,0.0,0.0
HK,1993,U,11,1,23,1273,21.958627826999873,"[0.00030000000000000003, 0.003]","[0.0002929031948627973, 0.0029268294918612546]",40.2095776018889,73.17298797409806,83.44125809435708,97,0.0,3.3192903047994426,7.871312572418348,1.1230227127540947e-14,36.5208710172902,-0.04149338058803393,0.0,0.0
HK,1993,U,11,2,23,1296,12.356419657997321,"[0.0002929031948627973, 0.0029268294918612546]","[0.0002723074641843674, 0.0027144804065905464]",36.51359088006227,98.24236817761332,98.24236817761332,97,0.0,0.04840504693920198,0.05755346021412507,5.691361537046188e-16,36.52087072704149,-0.042599482510400855,0.0,0.0
HK,1993,U,11,3,23,1319,12.123983487981604,"[0.0002723074641843674, 0.0027144804065905464]","[0.0002402288615824086, 0.0023837389521772475]",36.496409872303836,98.24236817761332,98.24236817761332,97,0.0,0.020992693774726078,0.0368219075937067,4.755858540029637e-16,36.52087103802225,-0.04373271763324738,0.0,0.0
HK,1993,U,11,4,23,1342,12.036436605005292,"[0.0002402288615824086, 0.0023837389521772475]","[0.00019980746418436736, 0.0019669804065905465]",36.489045889481254,99.53746530989824,99.53746530989824,97,0.0,0.01825973232221061,0.020467549306846668,2.8416558693391326e-16,36.52087120387865,-0.04473439299541971,0.0,0.0
HK,1993,U,11,5,23,1365,11.994358428986743,"[0.00019980746418436736, 0.0019669804065905465]","[0.00015499999999999997, 0.001505]",36.483871586944744,99.62997224791859,99.62997224791859,97,0.0,0.01211411974635785,0.01399221337582592,2.9282362760878296e-15,36.520870872165844,-0.045701768605605424,0.0,0.0
HK,1993,U,11,6,23,1388,12.045642173005035,"[0.00015499999999999997, 0.001505]","[0.00011019253581563262, 0.0010430195934094538]",-0.03791859446336394,99.62997224791859,99.62997224791859,97,0.0,0.010763867167280177,0.014306436776203791,2.0689204022718855e-15,2.957594576726215e-14,-0.04627536185409713,0.0,0.0
HK,1993,U,11,7,23,1411,11.869914234004682,"[0.00011019253581563262, 0.0010430195934094538]","[6.97711384175914e-05, 0.000626261047822753]",-0.0409641110378763,99.90749306197965,99.90749306197965,97,0.0,0.00825292137755162,0.009011735875189872,4.1966153324172673e-16,1.0456089609829531e-14,-0.04671899624492812,0.0,0.0
HK,1993,U,11,8,23,1434,11.973267809982644,"[6.97711384175914e-05, 0.000626261047822753]","[3.769253581563263e-05, 0.0002955195934094538]",-0.04119652266735616,99.90749306197965,99.90749306197965,97,0.0,0.00903930873407618,0.008841110855270095,7.855840449621685e-16,1.2277885724539702e-14,-0.04715666265591332,0.0,0.0
HK,1993,U,11,9,23,1457,11.866843007999705,"[3.769253581563263e-05, 0.0002955195934094538]","[1.7096805137202738e-05, 8.317050813874548e-05]",-0.04147264709615189,99.8149861239593,99.8149861239593,97,0.0,0.008703757123009342,0.008582004958399288,5.334311347775851e-16,7.098232192138227e-15,-0.047234567740689154,0.0,0.0
HK,1993,U,11,10,23,1480,11.876990155025851,"[1.7096805137202738e-05, 8.317050813874548e-05]","[1e-05, 1e-05]",-0.04215211081116096,99.72247918593895,99.72247918593895,97,0.0,0.008131089835407456,0.007749069046796016,3.3086254033526256e-15,4.3989416484678054e-14,-0.04744549600974373,0.0,0.0
HK,1993,R,1,1,14,14,12.792209214007016,"[0.00030000000000000003, 0.003]","[0.0002929031948627973, 0.0029268294918612546]",2.5077090156929835,99.53917050691244,99.53917050691244,97,0.0,0.054630519564159874,0.021816207265510208,0.32497123761663715,2.383056710341147,-0.009153632340686665,0.0,0.0
HK,1993,R,1,2,14,28,7.103154916985659,"[0.0002929031948627973, 0.0029268294918612546]","[0.0002723074641843674, 0.0027144804065905464]",0.37861448739256176,100.0,100.0,97,0.0,0.0054458041591634665,1.4546299910632245e-08,4.076579169470003e-06,0.3867353232843535,-0.009937471417444095,0.0,0.0
HK,1993,R,1,3,14,42,7.113239902013447,"[0.0002723074641843674, 0.0027144804065905464]","[0.0002402288615824086, 0.0023837389521772475]",0.3771819280726569,100.0,100.0,97,0.0,1.2559376373820287e-07,0.0,9.009329904330343e-08,0.3877629680292947,-0.010581116058996748,0.0,0.0
HK,1993,R,1,4,14,56,7.137091631011572,"[0.0002402288615824086, 0.0023837389521772475]","[0.00019980746418436736, 0.0019669804065905465]",0.2960406664226736,100.0,100.0,97,0.0,4.73246368125148e-08,0.0,7.166011266284451e-07,0.307292813701289,-0.011252393679959434,0.0,0.0
HK,1993,R,1,5,14,70,7.055459181021433,"[0.00019980746418436736, 0.0019669804065905465]","[0.00015499999999999997, 0.001505]",0.15176399584327424,100.0,100.0,97,0.0,5.745595361388618e-08,0.0,1.0296634595111494e-06,0.1636857810829367,-0.01192214728466102,0.0,0.0
HK,1993,R,1,6,14,84,7.3432437279843725,"[0.00015499999999999997, 0.001505]","[0.00011019253581563262, 0.0010430195934094538]",4.51911351889638,100.0,100.0,97,0.0,9.561503718938777e-08,0.0,1.0385173996699645e-05,4.531477965614093,-0.0123680552733796,0.0,0.0
HK,1993,R,1,7,14,98,7.271405388979474,"[0.00011019253581563262, 0.0010430195934094538]","[6.97711384175914e-05, 0.000626261047822753]",0.8408721973121699,100.0,100.0,97,0.0,3.951955524732804e-08,0.0,-5.872754463500879e-08,0.8534880276630312,-0.012615831781710897,0.0,0.0
HK,1993,R,1,8,14,112,7.360818360990379,"[6.97711384175914e-05, 0.000626261047822753]","[3.769253581563263e-05, 0.0002955195934094538]",0.2974191331637225,100.0,100.0,97,0.0,1.9730216476483113e-08,0.0,-6.00792139366938e-08,0.3103338485559724,-0.012914701710854256,0.0,0.0
HK,1993,R,1,9,14,126,7.363835678988835,"[3.769253581563263e-05, 0.0002955195934094538]","[1.7096805137202738e-05, 8.317050813874548e-05]",0.24611890249486482,100.0,100.0,97,0.0,9.40191791087841e-09,0.0,6.218734136732415e-08,0.2592253174362611,-0.013106441657458032,0.0,0.0
HK,1993,R,1,10,14,140,7.295747020980343,"[1.7096805137202738e-05, 8.317050813874548e-05]","[1e-05, 1e-05]",0.1361167214345187,100.0,100.0,97,0.0,3.760734270029177e-08,0.0,-8.931655482234493e-08,0.14911807452845746,-0.01300134158560208,0.0,0.0
HK,1993,R,2,1,18,158,16.197294484009035,"[0.00030000000000000003, 0.003]","[0.0002929031948627973, 0.0029268294918612546]",5.01003016365899,89.52496954933008,97.6857490864799,97,0.0,3.3282218509250217,0.9791021757345233,6.687004524157909,0.9379916534655623,-0.011474852967593405,0.41873685426912427,1.0
HK,1993,R,2,2,18,176,9.134202265006024,"[0.0002929031948627973, 0.0029268294918612546]","[0.0002723074641843674, 0.0027144804065905464]",0.6639410600894027,98.17295980511571,98.29476248477467,97,0.0,0.15643962437682843,0.04389792140754404,3.329875298739908e-09,0.456111129373312,-0.012478413184483846,0.15352916415276063,1.0
HK,1993,R,2,3,18,194,9.259671557985712,"[0.0002723074641843674, 0.0027144804065905464]","[0.0002402288615824086, 0.0023837389521772475]",0.44464328864382374,100.0,100.0,97,0.0,1.6557902625891074e-05,2.673122655230367e-05,2.0684649758571928e-11,0.456111129373312,-0.013578235896097291,0.0020959694488611705,1.0
HK,1993,R,2,4,18,212,8.999856986978557,"[0.0002402288615824086, 0.0023837389521772475]","[0.00019980746418436736, 0.0019669804065905465]",0.44775344617664814,100.0,100.0,97,0.0,1.5255229158128714e-05,8.927514512831655e-07,2.3768153094391036e-11,0.456111129373312,-0.014214491347471872,0.005851435521536687,1.0
HK,1993,R,2,5,18,230,9.121313399024075,"[0.00019980746418436736, 0.0019669804065905465]","[0.00015499999999999997, 0.001505]",0.44260141998529434,100.0,100.0,97,0.0,1.5130001561737396e-05,1.1139949847027708e-06,1.314486197168065e-10,0.456111129373312,-0.014819731480545467,0.0013046076800391246,1.0
HK,1993,R,2,6,18,248,8.872067869000603,"[0.00015499999999999997, 0.001505]","[0.00011019253581563262, 0.0010430195934094538]",-0.012452851308302747,100.0,100.0,97,0.0,0.0003256996990425402,3.3443135419000373e-07,1.2364330482614509e-11,3.9625323035154104e-08,-0.015529010196526844,0.002967441325836262,1.0
HK,1993,R,2,7,18,266,8.936538968002424,"[0.00011019253581563262, 0.0010430195934094538]","[6.97711384175914e-05, 0.000626261047822753]",-0.015650664352708392,100.0,100.0,97,0.0,0.00016054065638905336,1.020079554825415e-06,4.690552582527742e-11,2.0491738351693623e-08,-0.016030449916919078,0.00032591179110062914,1.0
HK,1993,R,2,8,18,284,8.869423361000372,"[6.97711384175914e-05, 0.000626261047822753]","[3.769253581563263e-05, 0.0002955195934094538]",-0.015588847765078148,100.0,100.0,97,0.0,6.211610074223649e-05,3.092561708569382e-06,6.663122277265831e-11,3.199266032649639e-08,-0.01628335441152255,0.0006727386060245206,1.0
HK,1993,R,2,9,18,302,8.910776933014859,"[3.769253581563263e-05, 0.0002955195934094538]","[1.7096805137202738e-05, 8.317050813874548e-05]",-0.013939405739721324,100.0,100.0,97,0.0,0.00048693677193354133,3.6994556414556476e-06,6.20688047591145e-10,2.3048005046637542e-08,-0.01662742793560028,0.002524453751700801,1.0
HK,1993,R,2,10,18,320,9.197830938996049,"[1.7096805137202738e-05, 8.317050813874548e-05]","[1e-05, 1e-05]",-0.010954448487609625,100.0,100.0,97,0.0,0.00015219436962215442,1.1674369369737054e-06,9.343557526340662e-11,1.0097291669202486e-07,-0.016617100768619116,0.005611430616934538,1.0
HK,1993,R,3,1,21,341,19.59394578798674,"[0.00030000000000000003, 0.003]","[0.0002929031948627973, 0.0029268294918612546]",2.2078242344515666,86.45937813440321,91.97592778335004,97,0.0,1.2416417636975114,1.8795218125246937,1.3084525285536383e-07,0.47476192173503695,-0.01881322945867266,0.35574380772387876,2.0
HK,1993,R,3,2,21,362,10.991462440986652,"[0.0002929031948627973, 0.0029268294918612546]","[0.0002723074641843674, 0.0027144804065905464]",1.9877931759470986,99.19759277833501,99.89969909729187,97,0.0,0.014291744317608405,0.039239661874746576,1.4225205969375578e-16,0.47476192315419513,-0.02017093747854233,0.7576791971736211,2.0
HK,1993,R,3,3,21,383,10.802774992014747,"[0.0002723074641843674, 0.0027144804065905464]","[0.0002402288615824086, 0.0023837389521772475]",0.7405665942600795,96.99097291875627,98.49548645937813,97,0.0,0.009390412874507788,0.12860307078220104,2.713279286075239e-16,0.47476192315419513,-0.021274658186095103,0.12054075641611105,2.0
HK,1993,R,3,4,21,404,10.830235321016517,"[0.0002402288615824086, 0.0023837389521772475]","[0.00019980746418436736, 0.0019669804065905465]",2.3663588606175923,99.5987963891675,99.79939819458374,97,0.0,0.0005691039733883534,0.007579836023607879,1.2013595819016835e-16,0.47476192315419513,-0.022352094735418045,0.9556163743139959,2.0
HK,1993,R,3,5,21,425,11.070085212006234,"[0.00019980746418436736, 0.0019669804065905465]","[0.00015499999999999997, 0.001505]",0.7567373514175415,100.0,100.0,97,0.0,0.009187060532605344,0.0004155315096649591,8.703343298113641e-16,0.47476192315419513,-0.02330431810447148,0.15103944412304113,2.0
HK,1993,R,3,6,21,446,11.202180132997455,"[0.00015499999999999997, 0.001505]","[0.00011019253581563262, 0.0010430195934094538]",0.0013213314648185457,100.0,100.0,97,0.0,8.537933059588319e-05,1.2567068652168972e-05,6.69662938514782e-16,9.020100827746867e-16,-0.023965990969112942,0.01262733690358194,2.0
HK,1993,R,3,7,21,467,11.12937876500655,"[0.00011019253581563262, 0.0010430195934094538]","[6.97711384175914e-05, 0.000626261047822753]",-0.024167884407298907,100.0,100.0,97,0.0,0.0002427012555667066,2.25693039943681e-05,1.7140955416272657e-16,3.2971059004810127e-16,-0.024612564061369215,0.00017812816237156292,2.0
HK,1993,R,3,8,21,488,11.007443203998264,"[6.97711384175914e-05, 0.000626261047822753]","[3.769253581563263e-05, 0.0002955195934094538]",-0.024628828944904462,100.0,100.0,97,0.0,0.00027930044104453245,5.106455827785794e-05,4.211039133152936e-16,9.23012725717185e-16,-0.024947765327635266,0.00010440743491406985,2.0
HK,1993,R,3,9,21,509,10.933160989981843,"[3.769253581563263e-05, 0.0002955195934094538]","[1.7096805137202738e-05, 8.317050813874548e-05]",-0.02497064419800327,100.0,100.0,97,0.0,9.953312421982576e-05,1.1565067047009897e-05,9.858834606898042e-16,1.465272558195236e-15,-0.025128402738344106,6.0362943129023605e-05,2.0
HK,1993,R,3,10,21,530,10.815553319000173,"[1.7096805137202738e-05, 8.317050813874548e-05]","[1e-05, 1e-05]",-0.02466852350958756,100.0,100.0,97,0.0,0.0011494610618163798,6.328839694853221e-05,1.8387221438206148e-16,4.082282034753048e-16,-0.02517096038375582,4.9093678431485645e-05,2.0
HK,1993,R,4,1,14,544,13.197622414998477,"[0.00030000000000000003, 0.003]","[0.0002929031948627973, 0.0029268294918612546]",19.249715711389268,76.61169415292353,95.05247376311844,97,0.0,1.2398961335420609,1.6143841869197786,1.4616646385868737e-15,16.888572147914342,-0.021383477321692875,0.47703345726352253,3.0
HK,1993,R,4,2,14,558,7.638453102990752,"[0.0002929031948627973, 0.0029268294918612546]","[0.0002723074641843674, 0.0027144804065905464]",20.322825069938386,67.9160419790105,96.7016491754123,97,0.0,0.26491092557885815,1.7360910902331983,3.6208535541987657e-16,16.88857184137617,-0.02219625615647861,0.9298162284706321,3.0
HK,1993,R,4,3,14,572,7.333258544007549,"[0.0002723074641843674, 0.0027144804065905464]","[0.0002402288615824086, 0.0023837389521772475]",17.70647341651576,93.40329835082458,97.0014992503748,97,0.0,0.13817214830853328,0.5650584788443973,2.7301555555581513e-16,16.888572058507375,-0.02294203085558755,0.20214444299095444,3.0
HK,1993,R,4,4,14,586,7.809811900981003,"[0.0002402288615824086, 0.0023837389521772475]","[0.00019980746418436736, 0.0019669804065905465]",16.911827474832535,98.50074962518741,99.2503748125937,97,0.0,0.04025315708297837,0.057147048836538615,2.384093574484321e-16,16.888572113854543,-0.02367357718093055,0.004820790160530513,3.0
HK,1993,R,4,5,14,600,7.464862734021153,"[0.00019980746418436736, 0.0019669804065905465]","[0.00015499999999999997, 0.001505]",16.960544598954066,99.70014992503748,99.85007496251875,97,0.0,0.007424373564260479,0.006844477221810459,1.6574806223468832e-15,16.888571943555558,-0.024249376888786044,0.03048869399312285,3.0
HK,1993,R,4,6,14,614,7.46078461498837,"[0.00015499999999999997, 0.001505]","[0.00011019253581563262, 0.0010430195934094538]",-0.011898853217384644,99.85007496251875,99.85007496251875,97,0.0,0.005638749506033491,0.003468358351840704,1.252495537319678e-15,2.3377925267876495e-15,-0.024780808602060594,0.0032820843147679363,3.0
HK,1993,R,4,7,14,628,7.372198408993427,"[0.00011019253581563262, 0.0010430195934094538]","[6.97711384175914e-05, 0.000626261047822753]",-0.021315219080341712,100.0,100.0,97,0.0,0.0026895453691914944,0.002309614755046953,3.480510635630588e-16,7.051775570602107e-16,-0.025183336330311636,0.0007339101721299812,3.0
HK,1993,R,4,8,14,642,7.4377839409862645,"[6.97711384175914e-05, 0.000626261047822753]","[3.769253581563263e-05, 0.0002955195934094538]",-0.02167969829003726,100.0,100.0,97,0.0,0.003367145490171554,0.0025953857735398094,7.436052994054964e-16,1.694358880256748e-15,-0.025255164184740612,0.0005293186493093215,3.0
HK,1993,R,4,9,14,656,7.815837695990922,"[3.769253581563263e-05, 0.0002955195934094538]","[1.7096805137202738e-05, 8.317050813874548e-05]",-0.021430890724462057,99.85007496251875,99.85007496251875,97,0.0,0.005048468048958706,0.0034786448730821057,2.789899912673364e-16,5.654097586785465e-16,-0.025451858873878207,0.0003928658053545015,3.0
HK,1993,R,4,10,14,670,7.449387095985003,"[1.7096805137202738e-05, 8.317050813874548e-05]","[1e-05, 1e-05]",-0.022592366939144477,99.85007496251875,100.0,97,0.0,0.0011898278628775319,0.002868672022097079,2.7445982399250716e-15,6.949624480651672e-15,-0.025540523124592648,0.0005317744258458593,3.0
HK,1993,R,5,1,2,672,3.358301346015651,"[0.00030000000000000003, 0.003]","[0.0002929031948627973, 0.0029268294918612546]",279.3408889770508,0.0,34.61538461538461,97,0.0,8.910022974014282,10.534266471862793,8.94459662003661e-17,260.0,-0.026260191202163698,3.2214320485363714,4.0
HK,1993,R,5,2,2,674,1.7005104709824082,"[0.0002929031948627973, 0.0029268294918612546]","[0.0002723074641843674, 0.0027144804065905464]",283.79583740234375,65.38461538461539,65.38461538461539,97,0.0,3.0731568336486816,6.655198693275452,1.5123282341531982e-17,260.0,-0.025342570245265962,5.1445958614349365,4.0
