class_id,dataset,final_recall,first_recall,first_task,maximum_forgetting,method,seed,signed_forgetting
3,HK,0.8089171974522293,0.9872611464968153,9,0.17834394904458595,F,1995,0.17834394904458595
11,HK,0.21311475409836064,0.5245901639344263,9,0.3114754098360656,F,1995,0.3114754098360656
3,HK,0.7770700636942676,0.9872611464968153,9,0.21019108280254772,F2,1995,0.21019108280254772
11,HK,0.22950819672131148,0.5081967213114754,9,0.2786885245901639,F2,1995,0.2786885245901639
2,HK,0.8131868131868132,0.9725274725274725,10,0.15934065934065933,G.V,1995,0.15934065934065933
21,HK,0.0,0.0,10,0.0,G.V,1995,0.0
2,HK,0.8516483516483516,0.9945054945054945,10,0.1428571428571429,G.J,1995,0.1428571428571429
21,HK,0.0,0.0,10,0.0,G.J,1995,0.0
2,HK,0.8351648351648352,0.9945054945054945,10,0.15934065934065933,G.J1,1995,0.15934065934065933
21,HK,0.0,0.0,10,0.0,G.J1,1995,0.0
2,HK,0.0,0.0,10,0.0,G.Z,1995,0.0
21,HK,0.0,0.0,10,0.0,G.Z,1995,0.0
2,HK,0.8406593406593407,0.9945054945054945,10,0.15384615384615385,G.L,1995,0.15384615384615385
21,HK,0.0,0.0,10,0.0,G.L,1995,0.0
2,HK,0.8516483516483516,0.9945054945054945,10,0.1428571428571429,G.R,1995,0.1428571428571429
21,HK,0.0,0.0,10,0.0,G.R,1995,0.0
2,HK,0.8516483516483516,0.9945054945054945,10,0.1428571428571429,G.R-no-gate,1995,0.1428571428571429
21,HK,0.0,0.0,10,0.0,G.R-no-gate,1995,0.0
2,HK,0.8516483516483516,0.9945054945054945,10,0.1428571428571429,G.R-identity,1995,0.1428571428571429
21,HK,0.0,0.0,10,0.0,G.R-identity,1995,0.0
2,HK,0.8516483516483516,0.9945054945054945,10,0.1428571428571429,G.R-zero-prior,1995,0.1428571428571429
21,HK,0.0,0.0,10,0.0,G.R-zero-prior,1995,0.0
2,HK,0.8406593406593407,0.9945054945054945,10,0.15384615384615385,G.L-permute,1995,0.15384615384615385
21,HK,0.0,0.0,10,0.0,G.L-permute,1995,0.0
2,HK,0.0,0.0,10,0.0,G.template-0,1995,0.0
21,HK,0.0,0.0,10,0.0,G.template-0,1995,0.0
2,HK,0.0,0.0,10,0.0,G.template-1,1995,0.0
21,HK,0.0,0.0,10,0.0,G.template-1,1995,0.0
2,HK,0.8241758241758241,1.0,10,0.17582417582417587,P,1995,0.17582417582417587
21,HK,0.0,0.0,10,0.0,P,1995,0.0
2,HK,0.8241758241758241,1.0,10,0.17582417582417587,F,1995,0.17582417582417587
21,HK,0.0,0.0,10,0.0,F,1995,0.0
2,HK,0.7967032967032966,1.0,10,0.20329670329670335,F2,1995,0.20329670329670335
21,HK,0.25,0.25,10,0.0,F2,1995,0.0
4,HK,0.8424242424242424,0.8424242424242424,11,0.0,G.V,1995,0.0
10,HK,0.7866666666666666,0.7866666666666666,11,0.0,G.V,1995,0.0
7,HK,1.0,1.0,11,0.0,G.V,1995,0.0
4,HK,0.8606060606060606,0.8606060606060606,11,0.0,G.J,1995,0.0
10,HK,0.7533333333333333,0.7533333333333333,11,0.0,G.J,1995,0.0
7,HK,1.0,1.0,11,0.0,G.J,1995,0.0
4,HK,0.8727272727272727,0.8727272727272727,11,0.0,G.J1,1995,0.0
10,HK,0.7533333333333333,0.7533333333333333,11,0.0,G.J1,1995,0.0
7,HK,1.0,1.0,11,0.0,G.J1,1995,0.0
4,HK,0.09696969696969697,0.09696969696969697,11,0.0,G.Z,1995,0.0
10,HK,0.0,0.0,11,0.0,G.Z,1995,0.0
7,HK,0.0,0.0,11,0.0,G.Z,1995,0.0
4,HK,0.8909090909090909,0.8909090909090909,11,0.0,G.L,1995,0.0
10,HK,0.72,0.72,11,0.0,G.L,1995,0.0
7,HK,1.0,1.0,11,0.0,G.L,1995,0.0
4,HK,0.8606060606060606,0.8606060606060606,11,0.0,G.R,1995,0.0
10,HK,0.76,0.76,11,0.0,G.R,1995,0.0
7,HK,1.0,1.0,11,0.0,G.R,1995,0.0
4,HK,0.8606060606060606,0.8606060606060606,11,0.0,G.R-no-gate,1995,0.0
10,HK,0.76,0.76,11,0.0,G.R-no-gate,1995,0.0
7,HK,1.0,1.0,11,0.0,G.R-no-gate,1995,0.0
4,HK,0.8606060606060606,0.8606060606060606,11,0.0,G.R-identity,1995,0.0
10,HK,0.76,0.76,11,0.0,G.R-identity,1995,0.0
7,HK,1.0,1.0,11,0.0,G.R-identity,1995,0.0
4,HK,0.8606060606060606,0.8606060606060606,11,0.0,G.R-zero-prior,1995,0.0
10,HK,0.76,0.76,11,0.0,G.R-zero-prior,1995,0.0
7,HK,1.0,1.0,11,0.0,G.R-zero-prior,1995,0.0
4,HK,0.8545454545454545,0.8545454545454545,11,0.0,G.L-permute,1995,0.0
10,HK,0.78,0.78,11,0.0,G.L-permute,1995,0.0
7,HK,1.0,1.0,11,0.0,G.L-permute,1995,0.0
4,HK,0.20606060606060606,0.20606060606060606,11,0.0,G.template-0,1995,0.0
10,HK,0.0,0.0,11,0.0,G.template-0,1995,0.0
7,HK,0.0,0.0,11,0.0,G.template-0,1995,0.0
4,HK,0.06666666666666667,0.06666666666666667,11,0.0,G.template-1,1995,0.0
10,HK,0.0,0.0,11,0.0,G.template-1,1995,0.0
7,HK,0.0,0.0,11,0.0,G.template-1,1995,0.0
4,HK,0.8727272727272727,0.8727272727272727,11,0.0,P,1995,0.0
10,HK,0.7866666666666666,0.7866666666666666,11,0.0,P,1995,0.0
7,HK,1.0,1.0,11,0.0,P,1995,0.0
4,HK,0.8727272727272727,0.8727272727272727,11,0.0,F,1995,0.0
10,HK,0.7466666666666667,0.7466666666666667,11,0.0,F,1995,0.0
7,HK,1.0,1.0,11,0.0,F,1995,0.0
4,HK,0.8848484848484849,0.8848484848484849,11,0.0,F2,1995,0.0
10,HK,0.74,0.74,11,0.0,F2,1995,0.0
7,HK,1.0,1.0,11,0.0,F2,1995,0.0
4,ISIC,0.5121951219512195,0.8780487804878049,1,0.36585365853658536,B.V,1993,0.36585365853658536
0,ISIC,0.7272727272727273,0.8863636363636364,1,0.15909090909090906,B.V,1993,0.15909090909090906
4,ISIC,0.5365853658536586,0.9512195121951219,1,0.41463414634146334,B.J,1993,0.41463414634146334
0,ISIC,0.8181818181818182,1.0,1,0.18181818181818177,B.J,1993,0.18181818181818177
4,ISIC,0.5853658536585366,0.9512195121951219,1,0.36585365853658536,B.J1,1993,0.36585365853658536
0,ISIC,0.8181818181818182,1.0,1,0.18181818181818177,B.J1,1993,0.18181818181818177
4,ISIC,0.3170731707317073,0.7317073170731707,1,0.4146341463414634,B.Z,1993,0.4146341463414634
0,ISIC,0.3409090909090909,0.8181818181818182,1,0.47727272727272735,B.Z,1993,0.47727272727272735
4,ISIC,0.5365853658536586,0.926829268292683,1,0.3902439024390244,B.L,1993,0.3902439024390244
0,ISIC,0.8181818181818182,1.0,1,0.18181818181818177,B.L,1993,0.18181818181818177
4,ISIC,0.5365853658536586,0.9512195121951219,1,0.41463414634146334,B.R,1993,0.41463414634146334
0,ISIC,0.8181818181818182,1.0,1,0.18181818181818177,B.R,1993,0.18181818181818177
4,ISIC,0.5365853658536586,0.9512195121951219,1,0.41463414634146334,B.R-no-gate,1993,0.41463414634146334
0,ISIC,0.8181818181818182,1.0,1,0.18181818181818177,B.R-no-gate,1993,0.18181818181818177
4,ISIC,0.5365853658536586,0.9512195121951219,1,0.41463414634146334,B.R-identity,1993,0.41463414634146334
0,ISIC,0.8181818181818182,1.0,1,0.18181818181818177,B.R-identity,1993,0.18181818181818177
4,ISIC,0.5365853658536586,0.9512195121951219,1,0.41463414634146334,B.R-zero-prior,1993,0.41463414634146334
0,ISIC,0.8181818181818182,1.0,1,0.18181818181818177,B.R-zero-prior,1993,0.18181818181818177
4,ISIC,0.5609756097560976,0.9512195121951219,1,0.3902439024390243,B.L-permute,1993,0.3902439024390243
0,ISIC,0.8181818181818182,1.0,1,0.18181818181818177,B.L-permute,1993,0.18181818181818177
4,ISIC,0.1951219512195122,0.8048780487804879,1,0.6097560975609757,B.template-0,1993,0.6097560975609757
0,ISIC,0.25,0.6818181818181818,1,0.43181818181818177,B.template-0,1993,0.43181818181818177
4,ISIC,0.2926829268292683,0.6097560975609756,1,0.3170731707317073,B.template-1,1993,0.3170731707317073
0,ISIC,0.5909090909090909,0.9090909090909091,1,0.3181818181818181,B.template-1,1993,0.3181818181818181
3,ISIC,0.225,0.4,2,0.17500000000000002,B.V,1993,0.17500000000000002
7,ISIC,0.5416666666666666,0.5,2,0.0,B.V,1993,-0.04166666666666663
3,ISIC,0.6,0.725,2,0.125,B.J,1993,0.125
7,ISIC,0.5833333333333334,0.5416666666666666,2,0.0,B.J,1993,-0.04166666666666674
3,ISIC,0.55,0.725,2,0.17499999999999993,B.J1,1993,0.17499999999999993
7,ISIC,0.5833333333333334,0.625,2,0.04166666666666663,B.J1,1993,0.04166666666666663
3,ISIC,0.1,0.1,2,0.0,B.Z,1993,0.0
7,ISIC,0.2916666666666667,0.4583333333333333,2,0.16666666666666663,B.Z,1993,0.16666666666666663
3,ISIC,0.55,0.725,2,0.17499999999999993,B.L,1993,0.17499999999999993
7,ISIC,0.5833333333333334,0.5416666666666666,2,0.0,B.L,1993,-0.04166666666666674
3,ISIC,0.6,0.725,2,0.125,B.R,1993,0.125
7,ISIC,0.5833333333333334,0.5416666666666666,2,0.0,B.R,1993,-0.04166666666666674
3,ISIC,0.6,0.725,2,0.125,B.R-no-gate,1993,0.125
7,ISIC,0.5833333333333334,0.5416666666666666,2,0.0,B.R-no-gate,1993,-0.04166666666666674
3,ISIC,0.6,0.725,2,0.125,B.R-identity,1993,0.125
7,ISIC,0.5833333333333334,0.5416666666666666,2,0.0,B.R-identity,1993,-0.04166666666666674
3,ISIC,0.6,0.725,2,0.125,B.R-zero-prior,1993,0.125
7,ISIC,0.5833333333333334,0.5416666666666666,2,0.0,B.R-zero-prior,1993,-0.04166666666666674
3,ISIC,0.575,0.725,2,0.15000000000000002,B.L-permute,1993,0.15000000000000002
7,ISIC,0.5833333333333334,0.5833333333333334,2,0.0,B.L-permute,1993,0.0
3,ISIC,0.0,0.0,2,0.0,B.template-0,1993,0.0
7,ISIC,0.5416666666666666,0.8333333333333334,2,0.29166666666666674,B.template-0,1993,0.29166666666666674
3,ISIC,0.125,0.15,2,0.024999999999999994,B.template-1,1993,0.024999999999999994
7,ISIC,0.08333333333333333,0.125,2,0.04166666666666667,B.template-1,1993,0.04166666666666667
5,ISIC,0.32432432432432434,0.40540540540540543,3,0.08108108108108109,B.V,1993,0.08108108108108109
6,ISIC,0.8461538461538461,0.9230769230769231,3,0.07692307692307698,B.V,1993,0.07692307692307698
5,ISIC,0.5135135135135135,0.4864864864864865,3,0.0,B.J,1993,-0.027027027027026973
6,ISIC,0.8846153846153846,0.8461538461538461,3,0.0,B.J,1993,-0.038461538461538436
5,ISIC,0.5135135135135135,0.4864864864864865,3,0.0,B.J1,1993,-0.027027027027026973
6,ISIC,0.8461538461538461,0.8461538461538461,3,0.0,B.J1,1993,0.0
5,ISIC,0.13513513513513514,0.24324324324324326,3,0.10810810810810811,B.Z,1993,0.10810810810810811
6,ISIC,0.23076923076923078,0.38461538461538464,3,0.15384615384615385,B.Z,1993,0.15384615384615385
5,ISIC,0.4864864864864865,0.4864864864864865,3,0.0,B.L,1993,0.0
6,ISIC,0.8846153846153846,0.8461538461538461,3,0.0,B.L,1993,-0.038461538461538436
5,ISIC,0.5135135135135135,0.4864864864864865,3,0.0,B.R,1993,-0.027027027027026973
6,ISIC,0.8846153846153846,0.8461538461538461,3,0.0,B.R,1993,-0.038461538461538436
5,ISIC,0.4864864864864865,0.4864864864864865,3,0.0,B.R-no-gate,1993,0.0
6,ISIC,0.8846153846153846,0.8461538461538461,3,0.0,B.R-no-gate,1993,-0.038461538461538436
5,ISIC,0.5135135135135135,0.4864864864864865,3,0.0,B.R-identity,1993,-0.027027027027026973
6,ISIC,0.8846153846153846,0.8461538461538461,3,0.0,B.R-identity,1993,-0.038461538461538436
5,ISIC,0.5135135135135135,0.4864864864864865,3,0.0,B.R-zero-prior,1993,-0.027027027027026973
6,ISIC,0.8846153846153846,0.8461538461538461,3,0.0,B.R-zero-prior,1993,-0.038461538461538436
5,ISIC,0.4594594594594595,0.4864864864864865,3,0.02702702702702703,B.L-permute,1993,0.02702702702702703
6,ISIC,0.8846153846153846,0.8461538461538461,3,0.0,B.L-permute,1993,-0.038461538461538436
5,ISIC,0.16216216216216217,0.32432432432432434,3,0.16216216216216217,B.template-0,1993,0.16216216216216217
6,ISIC,0.5769230769230769,0.6153846153846154,3,0.03846153846153855,B.template-0,1993,0.03846153846153855
5,ISIC,0.05405405405405406,0.13513513513513514,3,0.08108108108108109,B.template-1,1993,0.08108108108108109
6,ISIC,0.038461538461538464,0.23076923076923078,3,0.19230769230769232,B.template-1,1993,0.19230769230769232
2,ISIC,0.3695652173913043,0.3695652173913043,4,0.0,B.V,1993,0.0
1,ISIC,0.5405405405405406,0.5405405405405406,4,0.0,B.V,1993,0.0
2,ISIC,0.4782608695652174,0.4782608695652174,4,0.0,B.J,1993,0.0
1,ISIC,0.5945945945945946,0.5945945945945946,4,0.0,B.J,1993,0.0
2,ISIC,0.43478260869565216,0.43478260869565216,4,0.0,B.J1,1993,0.0
1,ISIC,0.5675675675675675,0.5675675675675675,4,0.0,B.J1,1993,0.0
2,ISIC,0.06521739130434782,0.06521739130434782,4,0.0,B.Z,1993,0.0
1,ISIC,0.3783783783783784,0.3783783783783784,4,0.0,B.Z,1993,0.0
2,ISIC,0.4782608695652174,0.4782608695652174,4,0.0,B.L,1993,0.0
1,ISIC,0.5945945945945946,0.5945945945945946,4,0.0,B.L,1993,0.0
2,ISIC,0.4782608695652174,0.4782608695652174,4,0.0,B.R,1993,0.0
1,ISIC,0.5675675675675675,0.5675675675675675,4,0.0,B.R,1993,0.0
2,ISIC,0.4782608695652174,0.4782608695652174,4,0.0,B.R-no-gate,1993,0.0
1,ISIC,0.5675675675675675,0.5675675675675675,4,0.0,B.R-no-gate,1993,0.0
2,ISIC,0.4782608695652174,0.4782608695652174,4,0.0,B.R-identity,1993,0.0
1,ISIC,0.5675675675675675,0.5675675675675675,4,0.0,B.R-identity,1993,0.0
2,ISIC,0.4782608695652174,0.4782608695652174,4,0.0,B.R-zero-prior,1993,0.0
1,ISIC,0.5945945945945946,0.5945945945945946,4,0.0,B.R-zero-prior,1993,0.0
2,ISIC,0.5,0.5,4,0.0,B.L-permute,1993,0.0
1,ISIC,0.5675675675675675,0.5675675675675675,4,0.0,B.L-permute,1993,0.0
2,ISIC,0.15217391304347827,0.15217391304347827,4,0.0,B.template-0,1993,0.0
1,ISIC,0.4594594594594595,0.4594594594594595,4,0.0,B.template-0,1993,0.0
2,ISIC,0.08695652173913043,0.08695652173913043,4,0.0,B.template-1,1993,0.0
1,ISIC,0.24324324324324326,0.24324324324324326,4,0.0,B.template-1,1993,0.0
3,ISIC,0.225,0.9,1,0.675,B.V,1994,0.675
7,ISIC,0.5416666666666666,0.5,1,0.0,B.V,1994,-0.04166666666666663
3,ISIC,0.4,1.0,1,0.6,B.J,1994,0.6
7,ISIC,0.5,0.4583333333333333,1,0.0,B.J,1994,-0.041666666666666685
3,ISIC,0.4,0.95,1,0.5499999999999999,B.J1,1994,0.5499999999999999
7,ISIC,0.4583333333333333,0.5,1,0.041666666666666685,B.J1,1994,0.041666666666666685
3,ISIC,0.1,0.575,1,0.475,B.Z,1994,0.475
7,ISIC,0.2916666666666667,0.75,1,0.4583333333333333,B.Z,1994,0.4583333333333333
3,ISIC,0.4,1.0,1,0.6,B.L,1994,0.6
7,ISIC,0.5,0.5,1,0.0,B.L,1994,0.0
3,ISIC,0.4,1.0,1,0.6,B.R,1994,0.6
7,ISIC,0.5,0.4583333333333333,1,0.0,B.R,1994,-0.041666666666666685
3,ISIC,0.4,1.0,1,0.6,B.R-no-gate,1994,0.6
7,ISIC,0.5,0.4583333333333333,1,0.0,B.R-no-gate,1994,-0.041666666666666685
3,ISIC,0.4,1.0,1,0.6,B.R-identity,1994,0.6
7,ISIC,0.5,0.4583333333333333,1,0.0,B.R-identity,1994,-0.041666666666666685
3,ISIC,0.4,1.0,1,0.6,B.R-zero-prior,1994,0.6
7,ISIC,0.5,0.4583333333333333,1,0.0,B.R-zero-prior,1994,-0.041666666666666685
3,ISIC,0.4,1.0,1,0.6,B.L-permute,1994,0.6
7,ISIC,0.4583333333333333,0.4583333333333333,1,0.0,B.L-permute,1994,0.0
3,ISIC,0.0,0.1,1,0.1,B.template-0,1994,0.1
7,ISIC,0.5416666666666666,1.0,1,0.45833333333333337,B.template-0,1994,0.45833333333333337
3,ISIC,0.125,0.95,1,0.825,B.template-1,1994,0.825
7,ISIC,0.08333333333333333,0.25,1,0.16666666666666669,B.template-1,1994,0.16666666666666669
4,ISIC,0.5121951219512195,0.5121951219512195,2,0.024390243902439046,B.V,1994,0.0
5,ISIC,0.32432432432432434,0.3783783783783784,2,0.05405405405405406,B.V,1994,0.05405405405405406
4,ISIC,0.4878048780487805,0.5365853658536586,2,0.07317073170731714,B.J,1994,0.04878048780487809
5,ISIC,0.5135135135135135,0.4864864864864865,2,0.0,B.J,1994,-0.027027027027026973
4,ISIC,0.5609756097560976,0.5609756097560976,2,0.024390243902438935,B.J1,1994,0.0
5,ISIC,0.5135135135135135,0.4864864864864865,2,0.027027027027027084,B.J1,1994,-0.027027027027026973
4,ISIC,0.3170731707317073,0.3902439024390244,2,0.07317073170731708,B.Z,1994,0.07317073170731708
5,ISIC,0.13513513513513514,0.24324324324324326,2,0.10810810810810811,B.Z,1994,0.10810810810810811
4,ISIC,0.5609756097560976,0.5121951219512195,2,0.0,B.L,1994,-0.04878048780487809
5,ISIC,0.5135135135135135,0.4594594594594595,2,0.027027027027027084,B.L,1994,-0.054054054054054
4,ISIC,0.4878048780487805,0.5365853658536586,2,0.07317073170731714,B.R,1994,0.04878048780487809
5,ISIC,0.5135135135135135,0.4864864864864865,2,0.0,B.R,1994,-0.027027027027026973
4,ISIC,0.4878048780487805,0.5365853658536586,2,0.07317073170731714,B.R-no-gate,1994,0.04878048780487809
5,ISIC,0.5135135135135135,0.4594594594594595,2,0.0,B.R-no-gate,1994,-0.054054054054054
4,ISIC,0.4878048780487805,0.5365853658536586,2,0.07317073170731714,B.R-identity,1994,0.04878048780487809
5,ISIC,0.5135135135135135,0.4864864864864865,2,0.0,B.R-identity,1994,-0.027027027027026973
4,ISIC,0.4878048780487805,0.5365853658536586,2,0.07317073170731714,B.R-zero-prior,1994,0.04878048780487809
5,ISIC,0.5135135135135135,0.4864864864864865,2,0.0,B.R-zero-prior,1994,-0.027027027027026973
4,ISIC,0.5121951219512195,0.5365853658536586,2,0.04878048780487809,B.L-permute,1994,0.024390243902439046
5,ISIC,0.5135135135135135,0.4594594594594595,2,0.0,B.L-permute,1994,-0.054054054054054
4,ISIC,0.1951219512195122,0.3170731707317073,2,0.12195121951219512,B.template-0,1994,0.12195121951219512
5,ISIC,0.16216216216216217,0.35135135135135137,2,0.1891891891891892,B.template-0,1994,0.1891891891891892
4,ISIC,0.2926829268292683,0.43902439024390244,2,0.14634146341463417,B.template-1,1994,0.14634146341463417
5,ISIC,0.05405405405405406,0.16216216216216217,2,0.10810810810810811,B.template-1,1994,0.10810810810810811
1,ISIC,0.5405405405405406,0.5135135135135135,3,0.0,B.V,1994,-0.027027027027027084
0,ISIC,0.7272727272727273,0.75,3,0.022727272727272707,B.V,1994,0.022727272727272707
1,ISIC,0.5945945945945946,0.5675675675675675,3,0.0,B.J,1994,-0.027027027027027084
0,ISIC,0.7954545454545454,0.7727272727272727,3,0.0,B.J,1994,-0.022727272727272707
1,ISIC,0.5405405405405406,0.5675675675675675,3,0.027027027027026973,B.J1,1994,0.027027027027026973
0,ISIC,0.8181818181818182,0.7727272727272727,3,0.0,B.J1,1994,-0.045454545454545525
1,ISIC,0.3783783783783784,0.40540540540540543,3,0.02702702702702703,B.Z,1994,0.02702702702702703
0,ISIC,0.3409090909090909,0.3409090909090909,3,0.0,B.Z,1994,0.0
1,ISIC,0.5405405405405406,0.5405405405405406,3,0.0,B.L,1994,0.0
0,ISIC,0.8181818181818182,0.7954545454545454,3,0.0,B.L,1994,-0.022727272727272818
1,ISIC,0.5945945945945946,0.5675675675675675,3,0.0,B.R,1994,-0.027027027027027084
0,ISIC,0.7954545454545454,0.7727272727272727,3,0.0,B.R,1994,-0.022727272727272707
1,ISIC,0.5945945945945946,0.5675675675675675,3,0.0,B.R-no-gate,1994,-0.027027027027027084
0,ISIC,0.7954545454545454,0.7727272727272727,3,0.0,B.R-no-gate,1994,-0.022727272727272707
1,ISIC,0.5945945945945946,0.5675675675675675,3,0.0,B.R-identity,1994,-0.027027027027027084
0,ISIC,0.7954545454545454,0.7727272727272727,3,0.0,B.R-identity,1994,-0.022727272727272707
1,ISIC,0.5945945945945946,0.5675675675675675,3,0.0,B.R-zero-prior,1994,-0.027027027027027084
0,ISIC,0.7954545454545454,0.7727272727272727,3,0.0,B.R-zero-prior,1994,-0.022727272727272707
1,ISIC,0.6486486486486487,0.6216216216216216,3,0.0,B.L-permute,1994,-0.027027027027027084
0,ISIC,0.7727272727272727,0.7727272727272727,3,0.0,B.L-permute,1994,0.0
1,ISIC,0.4594594594594595,0.4864864864864865,3,0.02702702702702703,B.template-0,1994,0.02702702702702703
0,ISIC,0.25,0.25,3,0.0,B.template-0,1994,0.0
1,ISIC,0.24324324324324326,0.24324324324324326,3,0.0,B.template-1,1994,0.0
0,ISIC,0.5909090909090909,0.5909090909090909,3,0.0,B.template-1,1994,0.0
6,ISIC,0.8461538461538461,0.8461538461538461,4,0.0,B.V,1994,0.0
2,ISIC,0.3695652173913043,0.3695652173913043,4,0.0,B.V,1994,0.0
6,ISIC,0.8076923076923077,0.8076923076923077,4,0.0,B.J,1994,0.0
2,ISIC,0.5217391304347826,0.5217391304347826,4,0.0,B.J,1994,0.0
6,ISIC,0.8076923076923077,0.8076923076923077,4,0.0,B.J1,1994,0.0
2,ISIC,0.4782608695652174,0.4782608695652174,4,0.0,B.J1,1994,0.0
6,ISIC,0.23076923076923078,0.23076923076923078,4,0.0,B.Z,1994,0.0
2,ISIC,0.06521739130434782,0.06521739130434782,4,0.0,B.Z,1994,0.0
6,ISIC,0.8076923076923077,0.8076923076923077,4,0.0,B.L,1994,0.0
2,ISIC,0.45652173913043476,0.45652173913043476,4,0.0,B.L,1994,0.0
6,ISIC,0.8076923076923077,0.8076923076923077,4,0.0,B.R,1994,0.0
2,ISIC,0.5217391304347826,0.5217391304347826,4,0.0,B.R,1994,0.0
6,ISIC,0.8076923076923077,0.8076923076923077,4,0.0,B.R-no-gate,1994,0.0
2,ISIC,0.5217391304347826,0.5217391304347826,4,0.0,B.R-no-gate,1994,0.0
6,ISIC,0.8076923076923077,0.8076923076923077,4,0.0,B.R-identity,1994,0.0
2,ISIC,0.5217391304347826,0.5217391304347826,4,0.0,B.R-identity,1994,0.0
6,ISIC,0.8076923076923077,0.8076923076923077,4,0.0,B.R-zero-prior,1994,0.0
2,ISIC,0.5217391304347826,0.5217391304347826,4,0.0,B.R-zero-prior,1994,0.0
6,ISIC,0.8076923076923077,0.8076923076923077,4,0.0,B.L-permute,1994,0.0
2,ISIC,0.45652173913043476,0.45652173913043476,4,0.0,B.L-permute,1994,0.0
6,ISIC,0.5769230769230769,0.5769230769230769,4,0.0,B.template-0,1994,0.0
2,ISIC,0.15217391304347827,0.15217391304347827,4,0.0,B.template-0,1994,0.0
6,ISIC,0.038461538461538464,0.038461538461538464,4,0.0,B.template-1,1994,0.0
2,ISIC,0.08695652173913043,0.08695652173913043,4,0.0,B.template-1,1994,0.0
1,ISIC,0.5405405405405406,0.8108108108108109,1,0.2702702702702703,B.V,1995,0.2702702702702703
3,ISIC,0.225,0.8,1,0.5750000000000001,B.V,1995,0.5750000000000001
1,ISIC,0.6216216216216216,0.8648648648648649,1,0.2432432432432433,B.J,1995,0.2432432432432433
3,ISIC,0.525,0.825,1,0.29999999999999993,B.J,1995,0.29999999999999993
1,ISIC,0.5675675675675675,0.8648648648648649,1,0.29729729729729737,B.J1,1995,0.29729729729729737
3,ISIC,0.5,0.825,1,0.32499999999999996,B.J1,1995,0.32499999999999996
1,ISIC,0.3783783783783784,0.7837837837837838,1,0.4054054054054054,B.Z,1995,0.4054054054054054
3,ISIC,0.1,0.35,1,0.24999999999999997,B.Z,1995,0.24999999999999997
1,ISIC,0.5945945945945946,0.8648648648648649,1,0.2702702702702703,B.L,1995,0.2702702702702703
3,ISIC,0.55,0.825,1,0.2749999999999999,B.L,1995,0.2749999999999999
1,ISIC,0.6216216216216216,0.8648648648648649,1,0.2432432432432433,B.R,1995,0.2432432432432433
3,ISIC,0.525,0.825,1,0.29999999999999993,B.R,1995,0.29999999999999993
1,ISIC,0.6216216216216216,0.8648648648648649,1,0.2432432432432433,B.R-no-gate,1995,0.2432432432432433
3,ISIC,0.525,0.825,1,0.29999999999999993,B.R-no-gate,1995,0.29999999999999993
1,ISIC,0.6216216216216216,0.8648648648648649,1,0.2432432432432433,B.R-identity,1995,0.2432432432432433
3,ISIC,0.525,0.825,1,0.29999999999999993,B.R-identity,1995,0.29999999999999993
1,ISIC,0.6216216216216216,0.8648648648648649,1,0.2432432432432433,B.R-zero-prior,1995,0.2432432432432433
3,ISIC,0.525,0.825,1,0.29999999999999993,B.R-zero-prior,1995,0.29999999999999993
1,ISIC,0.6216216216216216,0.8648648648648649,1,0.2432432432432433,B.L-permute,1995,0.2432432432432433
3,ISIC,0.525,0.85,1,0.32499999999999996,B.L-permute,1995,0.32499999999999996
1,ISIC,0.4594594594594595,0.918918918918919,1,0.4594594594594595,B.template-0,1995,0.4594594594594595
3,ISIC,0.0,0.1,1,0.1,B.template-0,1995,0.1
1,ISIC,0.24324324324324326,0.7297297297297297,1,0.48648648648648646,B.template-1,1995,0.48648648648648646
3,ISIC,0.125,0.425,1,0.3,B.template-1,1995,0.3
0,ISIC,0.7272727272727273,0.7727272727272727,2,0.045454545454545414,B.V,1995,0.045454545454545414
6,ISIC,0.8461538461538461,0.9230769230769231,2,0.07692307692307698,B.V,1995,0.07692307692307698
0,ISIC,0.8409090909090909,0.7727272727272727,2,0.0,B.J,1995,-0.06818181818181823
6,ISIC,0.8076923076923077,0.8076923076923077,2,0.038461538461538436,B.J,1995,0.0
0,ISIC,0.8181818181818182,0.7727272727272727,2,0.0,B.J1,1995,-0.045454545454545525
6,ISIC,0.8461538461538461,0.8846153846153846,2,0.038461538461538436,B.J1,1995,0.038461538461538436
0,ISIC,0.3409090909090909,0.4090909090909091,2,0.06818181818181823,B.Z,1995,0.06818181818181823
6,ISIC,0.23076923076923078,0.7692307692307693,2,0.5384615384615385,B.Z,1995,0.5384615384615385
0,ISIC,0.8636363636363636,0.7954545454545454,2,0.0,B.L,1995,-0.06818181818181823
6,ISIC,0.8461538461538461,0.8076923076923077,2,0.0,B.L,1995,-0.038461538461538436
0,ISIC,0.8409090909090909,0.7727272727272727,2,0.0,B.R,1995,-0.06818181818181823
6,ISIC,0.8076923076923077,0.8076923076923077,2,0.038461538461538436,B.R,1995,0.0
0,ISIC,0.8409090909090909,0.7727272727272727,2,0.0,B.R-no-gate,1995,-0.06818181818181823
6,ISIC,0.8461538461538461,0.8076923076923077,2,0.0,B.R-no-gate,1995,-0.038461538461538436
0,ISIC,0.8409090909090909,0.7727272727272727,2,0.0,B.R-identity,1995,-0.06818181818181823
6,ISIC,0.8076923076923077,0.8076923076923077,2,0.038461538461538436,B.R-identity,1995,0.0
