candidate,changed,class_id,comparator,corrections,dataset,destructions,n,seed,task,wrong_to_different_wrong
G.J1,1,1,F2,0,ISIC,0,37,1995,3,1
G.J1,9,3,F2,8,ISIC,0,40,1995,3,1
G.J1,5,4,F2,2,ISIC,2,41,1995,3,1
G.J1,2,5,F2,1,ISIC,1,37,1995,3,0
G.J1,0,6,F2,0,ISIC,0,26,1995,3,0
G.J1,5,0,F2,3,ISIC,1,44,1995,4,1
G.J1,6,1,F2,2,ISIC,3,37,1995,4,1
G.J1,7,2,F2,3,ISIC,1,46,1995,4,3
G.J1,7,3,F2,4,ISIC,1,40,1995,4,2
G.J1,10,4,F2,1,ISIC,5,41,1995,4,4
G.J1,1,5,F2,0,ISIC,1,37,1995,4,0
G.J1,1,6,F2,0,ISIC,1,26,1995,4,0
G.J1,4,7,F2,0,ISIC,2,24,1995,4,2
G.R-no-gate,0,0,G.R,0,ISIC,0,44,1993,1,0
G.R-no-gate,0,4,G.R,0,ISIC,0,41,1993,1,0
G.R-no-gate,0,0,G.R,0,ISIC,0,44,1993,2,0
G.R-no-gate,0,3,G.R,0,ISIC,0,40,1993,2,0
G.R-no-gate,0,4,G.R,0,ISIC,0,41,1993,2,0
G.R-no-gate,0,7,G.R,0,ISIC,0,24,1993,2,0
G.R-no-gate,0,0,G.R,0,ISIC,0,44,1993,3,0
G.R-no-gate,0,3,G.R,0,ISIC,0,40,1993,3,0
G.R-no-gate,0,4,G.R,0,ISIC,0,41,1993,3,0
G.R-no-gate,1,5,G.R,1,ISIC,0,37,1993,3,0
G.R-no-gate,0,6,G.R,0,ISIC,0,26,1993,3,0
G.R-no-gate,0,7,G.R,0,ISIC,0,24,1993,3,0
G.R-no-gate,0,0,G.R,0,ISIC,0,44,1993,4,0
G.R-no-gate,0,1,G.R,0,ISIC,0,37,1993,4,0
G.R-no-gate,3,2,G.R,2,ISIC,1,46,1993,4,0
G.R-no-gate,0,3,G.R,0,ISIC,0,40,1993,4,0
G.R-no-gate,0,4,G.R,0,ISIC,0,41,1993,4,0
G.R-no-gate,1,5,G.R,0,ISIC,0,37,1993,4,1
G.R-no-gate,0,6,G.R,0,ISIC,0,26,1993,4,0
G.R-no-gate,0,7,G.R,0,ISIC,0,24,1993,4,0
G.R-no-gate,0,3,G.R,0,ISIC,0,40,1994,1,0
G.R-no-gate,0,7,G.R,0,ISIC,0,24,1994,1,0
G.R-no-gate,0,3,G.R,0,ISIC,0,40,1994,2,0
G.R-no-gate,0,4,G.R,0,ISIC,0,41,1994,2,0
G.R-no-gate,0,5,G.R,0,ISIC,0,37,1994,2,0
G.R-no-gate,2,7,G.R,2,ISIC,0,24,1994,2,0
G.R-no-gate,0,0,G.R,0,ISIC,0,44,1994,3,0
G.R-no-gate,0,1,G.R,0,ISIC,0,37,1994,3,0
G.R-no-gate,0,3,G.R,0,ISIC,0,40,1994,3,0
G.R-no-gate,0,4,G.R,0,ISIC,0,41,1994,3,0
G.R-no-gate,0,5,G.R,0,ISIC,0,37,1994,3,0
G.R-no-gate,0,7,G.R,0,ISIC,0,24,1994,3,0
G.R-no-gate,0,0,G.R,0,ISIC,0,44,1994,4,0
G.R-no-gate,1,1,G.R,0,ISIC,1,37,1994,4,0
G.R-no-gate,0,2,G.R,0,ISIC,0,46,1994,4,0
G.R-no-gate,0,3,G.R,0,ISIC,0,40,1994,4,0
G.R-no-gate,1,4,G.R,0,ISIC,0,41,1994,4,1
G.R-no-gate,1,5,G.R,1,ISIC,0,37,1994,4,0
G.R-no-gate,0,6,G.R,0,ISIC,0,26,1994,4,0
G.R-no-gate,0,7,G.R,0,ISIC,0,24,1994,4,0
G.R-no-gate,0,1,G.R,0,ISIC,0,37,1995,1,0
G.R-no-gate,0,3,G.R,0,ISIC,0,40,1995,1,0
G.R-no-gate,0,0,G.R,0,ISIC,0,44,1995,2,0
G.R-no-gate,0,1,G.R,0,ISIC,0,37,1995,2,0
G.R-no-gate,0,3,G.R,0,ISIC,0,40,1995,2,0
G.R-no-gate,0,6,G.R,0,ISIC,0,26,1995,2,0
G.R-no-gate,0,0,G.R,0,ISIC,0,44,1995,3,0
G.R-no-gate,0,1,G.R,0,ISIC,0,37,1995,3,0
G.R-no-gate,0,3,G.R,0,ISIC,0,40,1995,3,0
G.R-no-gate,0,4,G.R,0,ISIC,0,41,1995,3,0
G.R-no-gate,0,5,G.R,0,ISIC,0,37,1995,3,0
G.R-no-gate,1,6,G.R,1,ISIC,0,26,1995,3,0
G.R-no-gate,0,0,G.R,0,ISIC,0,44,1995,4,0
G.R-no-gate,0,1,G.R,0,ISIC,0,37,1995,4,0
G.R-no-gate,0,2,G.R,0,ISIC,0,46,1995,4,0
G.R-no-gate,0,3,G.R,0,ISIC,0,40,1995,4,0
G.R-no-gate,0,4,G.R,0,ISIC,0,41,1995,4,0
G.R-no-gate,0,5,G.R,0,ISIC,0,37,1995,4,0
G.R-no-gate,0,6,G.R,0,ISIC,0,26,1995,4,0
G.R-no-gate,0,7,G.R,0,ISIC,0,24,1995,4,0
G.R-identity,0,0,G.R,0,ISIC,0,44,1993,1,0
G.R-identity,0,4,G.R,0,ISIC,0,41,1993,1,0
G.R-identity,0,0,G.R,0,ISIC,0,44,1993,2,0
G.R-identity,0,3,G.R,0,ISIC,0,40,1993,2,0
G.R-identity,0,4,G.R,0,ISIC,0,41,1993,2,0
G.R-identity,0,7,G.R,0,ISIC,0,24,1993,2,0
G.R-identity,0,0,G.R,0,ISIC,0,44,1993,3,0
G.R-identity,0,3,G.R,0,ISIC,0,40,1993,3,0
G.R-identity,0,4,G.R,0,ISIC,0,41,1993,3,0
G.R-identity,0,5,G.R,0,ISIC,0,37,1993,3,0
G.R-identity,0,6,G.R,0,ISIC,0,26,1993,3,0
G.R-identity,0,7,G.R,0,ISIC,0,24,1993,3,0
G.R-identity,0,0,G.R,0,ISIC,0,44,1993,4,0
G.R-identity,0,1,G.R,0,ISIC,0,37,1993,4,0
G.R-identity,0,2,G.R,0,ISIC,0,46,1993,4,0
G.R-identity,0,3,G.R,0,ISIC,0,40,1993,4,0
G.R-identity,0,4,G.R,0,ISIC,0,41,1993,4,0
G.R-identity,0,5,G.R,0,ISIC,0,37,1993,4,0
G.R-identity,0,6,G.R,0,ISIC,0,26,1993,4,0
G.R-identity,0,7,G.R,0,ISIC,0,24,1993,4,0
G.R-identity,0,3,G.R,0,ISIC,0,40,1994,1,0
G.R-identity,0,7,G.R,0,ISIC,0,24,1994,1,0
G.R-identity,0,3,G.R,0,ISIC,0,40,1994,2,0
G.R-identity,0,4,G.R,0,ISIC,0,41,1994,2,0
G.R-identity,0,5,G.R,0,ISIC,0,37,1994,2,0
G.R-identity,0,7,G.R,0,ISIC,0,24,1994,2,0
G.R-identity,0,0,G.R,0,ISIC,0,44,1994,3,0
G.R-identity,0,1,G.R,0,ISIC,0,37,1994,3,0
G.R-identity,0,3,G.R,0,ISIC,0,40,1994,3,0
G.R-identity,0,4,G.R,0,ISIC,0,41,1994,3,0
G.R-identity,0,5,G.R,0,ISIC,0,37,1994,3,0
G.R-identity,0,7,G.R,0,ISIC,0,24,1994,3,0
G.R-identity,0,0,G.R,0,ISIC,0,44,1994,4,0
G.R-identity,0,1,G.R,0,ISIC,0,37,1994,4,0
G.R-identity,0,2,G.R,0,ISIC,0,46,1994,4,0
G.R-identity,0,3,G.R,0,ISIC,0,40,1994,4,0
G.R-identity,0,4,G.R,0,ISIC,0,41,1994,4,0
G.R-identity,0,5,G.R,0,ISIC,0,37,1994,4,0
G.R-identity,0,6,G.R,0,ISIC,0,26,1994,4,0
G.R-identity,0,7,G.R,0,ISIC,0,24,1994,4,0
G.R-identity,0,1,G.R,0,ISIC,0,37,1995,1,0
G.R-identity,0,3,G.R,0,ISIC,0,40,1995,1,0
G.R-identity,0,0,G.R,0,ISIC,0,44,1995,2,0
G.R-identity,0,1,G.R,0,ISIC,0,37,1995,2,0
G.R-identity,0,3,G.R,0,ISIC,0,40,1995,2,0
G.R-identity,0,6,G.R,0,ISIC,0,26,1995,2,0
G.R-identity,0,0,G.R,0,ISIC,0,44,1995,3,0
G.R-identity,0,1,G.R,0,ISIC,0,37,1995,3,0
G.R-identity,0,3,G.R,0,ISIC,0,40,1995,3,0
G.R-identity,0,4,G.R,0,ISIC,0,41,1995,3,0
G.R-identity,0,5,G.R,0,ISIC,0,37,1995,3,0
G.R-identity,0,6,G.R,0,ISIC,0,26,1995,3,0
G.R-identity,0,0,G.R,0,ISIC,0,44,1995,4,0
G.R-identity,0,1,G.R,0,ISIC,0,37,1995,4,0
G.R-identity,0,2,G.R,0,ISIC,0,46,1995,4,0
G.R-identity,0,3,G.R,0,ISIC,0,40,1995,4,0
G.R-identity,0,4,G.R,0,ISIC,0,41,1995,4,0
G.R-identity,0,5,G.R,0,ISIC,0,37,1995,4,0
G.R-identity,0,6,G.R,0,ISIC,0,26,1995,4,0
G.R-identity,0,7,G.R,0,ISIC,0,24,1995,4,0
G.R-zero-prior,0,0,G.R,0,ISIC,0,44,1993,1,0
G.R-zero-prior,0,4,G.R,0,ISIC,0,41,1993,1,0
G.R-zero-prior,0,0,G.R,0,ISIC,0,44,1993,2,0
G.R-zero-prior,0,3,G.R,0,ISIC,0,40,1993,2,0
G.R-zero-prior,0,4,G.R,0,ISIC,0,41,1993,2,0
G.R-zero-prior,0,7,G.R,0,ISIC,0,24,1993,2,0
G.R-zero-prior,0,0,G.R,0,ISIC,0,44,1993,3,0
G.R-zero-prior,0,3,G.R,0,ISIC,0,40,1993,3,0
G.R-zero-prior,0,4,G.R,0,ISIC,0,41,1993,3,0
G.R-zero-prior,0,5,G.R,0,ISIC,0,37,1993,3,0
G.R-zero-prior,0,6,G.R,0,ISIC,0,26,1993,3,0
G.R-zero-prior,0,7,G.R,0,ISIC,0,24,1993,3,0
G.R-zero-prior,0,0,G.R,0,ISIC,0,44,1993,4,0
G.R-zero-prior,0,1,G.R,0,ISIC,0,37,1993,4,0
G.R-zero-prior,0,2,G.R,0,ISIC,0,46,1993,4,0
G.R-zero-prior,0,3,G.R,0,ISIC,0,40,1993,4,0
G.R-zero-prior,0,4,G.R,0,ISIC,0,41,1993,4,0
G.R-zero-prior,0,5,G.R,0,ISIC,0,37,1993,4,0
G.R-zero-prior,0,6,G.R,0,ISIC,0,26,1993,4,0
G.R-zero-prior,0,7,G.R,0,ISIC,0,24,1993,4,0
G.R-zero-prior,0,3,G.R,0,ISIC,0,40,1994,1,0
G.R-zero-prior,0,7,G.R,0,ISIC,0,24,1994,1,0
G.R-zero-prior,0,3,G.R,0,ISIC,0,40,1994,2,0
G.R-zero-prior,0,4,G.R,0,ISIC,0,41,1994,2,0
G.R-zero-prior,0,5,G.R,0,ISIC,0,37,1994,2,0
G.R-zero-prior,0,7,G.R,0,ISIC,0,24,1994,2,0
G.R-zero-prior,0,0,G.R,0,ISIC,0,44,1994,3,0
G.R-zero-prior,0,1,G.R,0,ISIC,0,37,1994,3,0
G.R-zero-prior,0,3,G.R,0,ISIC,0,40,1994,3,0
G.R-zero-prior,0,4,G.R,0,ISIC,0,41,1994,3,0
G.R-zero-prior,0,5,G.R,0,ISIC,0,37,1994,3,0
G.R-zero-prior,0,7,G.R,0,ISIC,0,24,1994,3,0
G.R-zero-prior,0,0,G.R,0,ISIC,0,44,1994,4,0
G.R-zero-prior,0,1,G.R,0,ISIC,0,37,1994,4,0
G.R-zero-prior,0,2,G.R,0,ISIC,0,46,1994,4,0
G.R-zero-prior,0,3,G.R,0,ISIC,0,40,1994,4,0
G.R-zero-prior,0,4,G.R,0,ISIC,0,41,1994,4,0
G.R-zero-prior,0,5,G.R,0,ISIC,0,37,1994,4,0
G.R-zero-prior,0,6,G.R,0,ISIC,0,26,1994,4,0
G.R-zero-prior,0,7,G.R,0,ISIC,0,24,1994,4,0
G.R-zero-prior,0,1,G.R,0,ISIC,0,37,1995,1,0
G.R-zero-prior,0,3,G.R,0,ISIC,0,40,1995,1,0
G.R-zero-prior,0,0,G.R,0,ISIC,0,44,1995,2,0
G.R-zero-prior,0,1,G.R,0,ISIC,0,37,1995,2,0
G.R-zero-prior,0,3,G.R,0,ISIC,0,40,1995,2,0
G.R-zero-prior,0,6,G.R,0,ISIC,0,26,1995,2,0
G.R-zero-prior,0,0,G.R,0,ISIC,0,44,1995,3,0
G.R-zero-prior,0,1,G.R,0,ISIC,0,37,1995,3,0
G.R-zero-prior,0,3,G.R,0,ISIC,0,40,1995,3,0
G.R-zero-prior,0,4,G.R,0,ISIC,0,41,1995,3,0
G.R-zero-prior,0,5,G.R,0,ISIC,0,37,1995,3,0
G.R-zero-prior,0,6,G.R,0,ISIC,0,26,1995,3,0
G.R-zero-prior,0,0,G.R,0,ISIC,0,44,1995,4,0
G.R-zero-prior,0,1,G.R,0,ISIC,0,37,1995,4,0
G.R-zero-prior,0,2,G.R,0,ISIC,0,46,1995,4,0
G.R-zero-prior,0,3,G.R,0,ISIC,0,40,1995,4,0
G.R-zero-prior,0,4,G.R,0,ISIC,0,41,1995,4,0
G.R-zero-prior,0,5,G.R,0,ISIC,0,37,1995,4,0
G.R-zero-prior,0,6,G.R,0,ISIC,0,26,1995,4,0
G.R-zero-prior,0,7,G.R,0,ISIC,0,24,1995,4,0
G.L,0,0,G.L-permute,0,ISIC,0,44,1993,1,0
G.L,0,4,G.L-permute,0,ISIC,0,41,1993,1,0
G.L,0,0,G.L-permute,0,ISIC,0,44,1993,2,0
G.L,1,3,G.L-permute,0,ISIC,1,40,1993,2,0
G.L,0,4,G.L-permute,0,ISIC,0,41,1993,2,0
G.L,0,7,G.L-permute,0,ISIC,0,24,1993,2,0
G.L,2,0,G.L-permute,2,ISIC,0,44,1993,3,0
G.L,2,3,G.L-permute,1,ISIC,1,40,1993,3,0
G.L,3,4,G.L-permute,1,ISIC,2,41,1993,3,0
G.L,1,5,G.L-permute,0,ISIC,1,37,1993,3,0
G.L,0,6,G.L-permute,0,ISIC,0,26,1993,3,0
G.L,2,7,G.L-permute,0,ISIC,1,24,1993,3,1
G.L,2,0,G.L-permute,2,ISIC,0,44,1993,4,0
G.L,4,1,G.L-permute,0,ISIC,2,37,1993,4,2
G.L,2,2,G.L-permute,0,ISIC,0,46,1993,4,2
G.L,3,3,G.L-permute,2,ISIC,0,40,1993,4,1
G.L,6,4,G.L-permute,1,ISIC,3,41,1993,4,2
G.L,0,5,G.L-permute,0,ISIC,0,37,1993,4,0
G.L,0,6,G.L-permute,0,ISIC,0,26,1993,4,0
G.L,1,7,G.L-permute,0,ISIC,0,24,1993,4,1
G.L,0,3,G.L-permute,0,ISIC,0,40,1994,1,0
G.L,2,7,G.L-permute,0,ISIC,2,24,1994,1,0
G.L,2,3,G.L-permute,2,ISIC,0,40,1994,2,0
G.L,1,4,G.L-permute,0,ISIC,1,41,1994,2,0
G.L,1,5,G.L-permute,0,ISIC,1,37,1994,2,0
G.L,4,7,G.L-permute,0,ISIC,3,24,1994,2,1
G.L,0,0,G.L-permute,0,ISIC,0,44,1994,3,0
G.L,5,1,G.L-permute,0,ISIC,3,37,1994,3,2
G.L,5,3,G.L-permute,4,ISIC,1,40,1994,3,0
G.L,1,4,G.L-permute,1,ISIC,0,41,1994,3,0
G.L,3,5,G.L-permute,1,ISIC,0,37,1994,3,2
G.L,1,7,G.L-permute,0,ISIC,0,24,1994,3,1
G.L,1,0,G.L-permute,0,ISIC,1,44,1994,4,0
G.L,2,1,G.L-permute,0,ISIC,1,37,1994,4,1
G.L,4,2,G.L-permute,1,ISIC,3,46,1994,4,0
G.L,5,3,G.L-permute,5,ISIC,0,40,1994,4,0
G.L,7,4,G.L-permute,2,ISIC,1,41,1994,4,4
G.L,2,5,G.L-permute,1,ISIC,0,37,1994,4,1
G.L,2,6,G.L-permute,1,ISIC,0,26,1994,4,1
G.L,2,7,G.L-permute,0,ISIC,0,24,1994,4,2
G.L,0,1,G.L-permute,0,ISIC,0,37,1995,1,0
G.L,1,3,G.L-permute,1,ISIC,0,40,1995,1,0
G.L,1,0,G.L-permute,1,ISIC,0,44,1995,2,0
G.L,2,1,G.L-permute,0,ISIC,2,37,1995,2,0
G.L,0,3,G.L-permute,0,ISIC,0,40,1995,2,0
G.L,1,6,G.L-permute,1,ISIC,0,26,1995,2,0
G.L,2,0,G.L-permute,2,ISIC,0,44,1995,3,0
G.L,3,1,G.L-permute,0,ISIC,1,37,1995,3,2
G.L,2,3,G.L-permute,1,ISIC,1,40,1995,3,0
G.L,1,4,G.L-permute,0,ISIC,1,41,1995,3,0
G.L,0,5,G.L-permute,0,ISIC,0,37,1995,3,0
G.L,1,6,G.L-permute,1,ISIC,0,26,1995,3,0
G.L,1,0,G.L-permute,1,ISIC,0,44,1995,4,0
G.L,4,1,G.L-permute,0,ISIC,2,37,1995,4,2
G.L,4,2,G.L-permute,1,ISIC,1,46,1995,4,2
G.L,6,3,G.L-permute,4,ISIC,2,40,1995,4,0
G.L,5,4,G.L-permute,0,ISIC,2,41,1995,4,3
G.L,0,5,G.L-permute,0,ISIC,0,37,1995,4,0
G.L,1,6,G.L-permute,1,ISIC,0,26,1995,4,0
G.L,3,7,G.L-permute,0,ISIC,2,24,1995,4,1
G.template-0,10,0,G.template-1,0,ISIC,10,44,1993,1,0
G.template-0,0,4,G.template-1,0,ISIC,0,41,1993,1,0
G.template-0,23,0,G.template-1,0,ISIC,17,44,1993,2,6
G.template-0,9,3,G.template-1,8,ISIC,0,40,1993,2,1
G.template-0,6,4,G.template-1,0,ISIC,2,41,1993,2,4
G.template-0,5,7,G.template-1,0,ISIC,0,24,1993,2,5
G.template-0,22,0,G.template-1,0,ISIC,16,44,1993,3,6
G.template-0,7,3,G.template-1,5,ISIC,0,40,1993,3,2
G.template-0,4,4,G.template-1,0,ISIC,1,41,1993,3,3
G.template-0,14,5,G.template-1,0,ISIC,2,37,1993,3,12
G.template-0,8,6,G.template-1,1,ISIC,0,26,1993,3,7
G.template-0,4,7,G.template-1,0,ISIC,0,24,1993,3,4
G.template-0,15,0,G.template-1,0,ISIC,8,44,1993,4,7
G.template-0,10,1,G.template-1,4,ISIC,0,37,1993,4,6
G.template-0,20,2,G.template-1,0,ISIC,7,46,1993,4,13
G.template-0,9,3,G.template-1,3,ISIC,1,40,1993,4,5
G.template-0,6,4,G.template-1,0,ISIC,1,41,1993,4,5
G.template-0,14,5,G.template-1,0,ISIC,1,37,1993,4,13
G.template-0,9,6,G.template-1,1,ISIC,0,26,1993,4,8
G.template-0,5,7,G.template-1,0,ISIC,0,24,1993,4,5
G.template-0,3,3,G.template-1,3,ISIC,0,40,1994,1,0
G.template-0,2,7,G.template-1,0,ISIC,2,24,1994,1,0
G.template-0,3,3,G.template-1,3,ISIC,0,40,1994,2,0
G.template-0,4,4,G.template-1,0,ISIC,1,41,1994,2,3
G.template-0,6,5,G.template-1,0,ISIC,2,37,1994,2,4
G.template-0,5,7,G.template-1,0,ISIC,1,24,1994,2,4
G.template-0,14,0,G.template-1,0,ISIC,8,44,1994,3,6
G.template-0,10,1,G.template-1,4,ISIC,0,37,1994,3,6
G.template-0,9,3,G.template-1,3,ISIC,1,40,1994,3,5
G.template-0,4,4,G.template-1,0,ISIC,1,41,1994,3,3
G.template-0,12,5,G.template-1,0,ISIC,2,37,1994,3,10
G.template-0,4,7,G.template-1,0,ISIC,0,24,1994,3,4
G.template-0,15,0,G.template-1,0,ISIC,8,44,1994,4,7
G.template-0,10,1,G.template-1,4,ISIC,0,37,1994,4,6
G.template-0,20,2,G.template-1,0,ISIC,7,46,1994,4,13
G.template-0,9,3,G.template-1,3,ISIC,1,40,1994,4,5
G.template-0,6,4,G.template-1,0,ISIC,1,41,1994,4,5
G.template-0,14,5,G.template-1,0,ISIC,1,37,1994,4,13
G.template-0,9,6,G.template-1,1,ISIC,0,26,1994,4,8
G.template-0,5,7,G.template-1,0,ISIC,0,24,1994,4,5
G.template-0,2,1,G.template-1,0,ISIC,2,37,1995,1,0
G.template-0,5,3,G.template-1,0,ISIC,5,40,1995,1,0
G.template-0,13,0,G.template-1,0,ISIC,9,44,1995,2,4
G.template-0,7,1,G.template-1,3,ISIC,1,37,1995,2,3
G.template-0,10,3,G.template-1,5,ISIC,3,40,1995,2,2
G.template-0,5,6,G.template-1,1,ISIC,1,26,1995,2,3
G.template-0,13,0,G.template-1,0,ISIC,8,44,1995,3,5
G.template-0,8,1,G.template-1,4,ISIC,0,37,1995,3,4
G.template-0,11,3,G.template-1,3,ISIC,2,40,1995,3,6
G.template-0,3,4,G.template-1,0,ISIC,1,41,1995,3,2
G.template-0,14,5,G.template-1,0,ISIC,2,37,1995,3,12
G.template-0,7,6,G.template-1,1,ISIC,0,26,1995,3,6
G.template-0,15,0,G.template-1,0,ISIC,8,44,1995,4,7
G.template-0,10,1,G.template-1,4,ISIC,0,37,1995,4,6
G.template-0,20,2,G.template-1,0,ISIC,7,46,1995,4,13
G.template-0,9,3,G.template-1,3,ISIC,1,40,1995,4,5
G.template-0,6,4,G.template-1,0,ISIC,1,41,1995,4,5
G.template-0,14,5,G.template-1,0,ISIC,1,37,1995,4,13
G.template-0,9,6,G.template-1,1,ISIC,0,26,1995,4,8
G.template-0,5,7,G.template-1,0,ISIC,0,24,1995,4,5
B.L,0,0,B.J,0,ISIC,0,44,1993,1,0
B.L,1,4,B.J,0,ISIC,1,41,1993,1,0
B.L,0,0,B.J,0,ISIC,0,44,1993,2,0
B.L,0,3,B.J,0,ISIC,0,40,1993,2,0
B.L,1,4,B.J,0,ISIC,0,41,1993,2,1
B.L,0,7,B.J,0,ISIC,0,24,1993,2,0
B.L,0,0,B.J,0,ISIC,0,44,1993,3,0
B.L,1,3,B.J,1,ISIC,0,40,1993,3,0
B.L,2,4,B.J,1,ISIC,0,41,1993,3,1
B.L,0,5,B.J,0,ISIC,0,37,1993,3,0
B.L,0,6,B.J,0,ISIC,0,26,1993,3,0
B.L,0,7,B.J,0,ISIC,0,24,1993,3,0
B.L,0,0,B.J,0,ISIC,0,44,1993,4,0
B.L,2,1,B.J,1,ISIC,1,37,1993,4,0
B.L,1,2,B.J,0,ISIC,0,46,1993,4,1
B.L,2,3,B.J,0,ISIC,2,40,1993,4,0
B.L,2,4,B.J,1,ISIC,1,41,1993,4,0
B.L,1,5,B.J,0,ISIC,1,37,1993,4,0
B.L,0,6,B.J,0,ISIC,0,26,1993,4,0
B.L,0,7,B.J,0,ISIC,0,24,1993,4,0
B.L,0,3,B.J,0,ISIC,0,40,1994,1,0
B.L,1,7,B.J,1,ISIC,0,24,1994,1,0
B.L,0,3,B.J,0,ISIC,0,40,1994,2,0
B.L,1,4,B.J,0,ISIC,1,41,1994,2,0
B.L,1,5,B.J,0,ISIC,1,37,1994,2,0
B.L,0,7,B.J,0,ISIC,0,24,1994,2,0
B.L,1,0,B.J,1,ISIC,0,44,1994,3,0
B.L,1,1,B.J,0,ISIC,1,37,1994,3,0
B.L,4,3,B.J,1,ISIC,2,40,1994,3,1
B.L,1,4,B.J,0,ISIC,0,41,1994,3,1
B.L,3,5,B.J,1,ISIC,0,37,1994,3,2
B.L,2,7,B.J,0,ISIC,0,24,1994,3,2
B.L,1,0,B.J,1,ISIC,0,44,1994,4,0
B.L,3,1,B.J,0,ISIC,2,37,1994,4,1
B.L,3,2,B.J,0,ISIC,3,46,1994,4,0
B.L,0,3,B.J,0,ISIC,0,40,1994,4,0
B.L,4,4,B.J,3,ISIC,0,41,1994,4,1
B.L,2,5,B.J,0,ISIC,0,37,1994,4,2
B.L,0,6,B.J,0,ISIC,0,26,1994,4,0
B.L,0,7,B.J,0,ISIC,0,24,1994,4,0
B.L,0,1,B.J,0,ISIC,0,37,1995,1,0
B.L,0,3,B.J,0,ISIC,0,40,1995,1,0
B.L,1,0,B.J,1,ISIC,0,44,1995,2,0
B.L,1,1,B.J,1,ISIC,0,37,1995,2,0
B.L,0,3,B.J,0,ISIC,0,40,1995,2,0
B.L,0,6,B.J,0,ISIC,0,26,1995,2,0
B.L,1,0,B.J,1,ISIC,0,44,1995,3,0
B.L,0,1,B.J,0,ISIC,0,37,1995,3,0
B.L,3,3,B.J,1,ISIC,2,40,1995,3,0
B.L,3,4,B.J,1,ISIC,0,41,1995,3,2
B.L,1,5,B.J,0,ISIC,1,37,1995,3,0
B.L,1,6,B.J,0,ISIC,1,26,1995,3,0
B.L,1,0,B.J,1,ISIC,0,44,1995,4,0
B.L,1,1,B.J,0,ISIC,1,37,1995,4,0
B.L,5,2,B.J,4,ISIC,1,46,1995,4,0
B.L,3,3,B.J,2,ISIC,1,40,1995,4,0
B.L,3,4,B.J,1,ISIC,1,41,1995,4,1
B.L,0,5,B.J,0,ISIC,0,37,1995,4,0
B.L,1,6,B.J,1,ISIC,0,26,1995,4,0
B.L,1,7,B.J,1,ISIC,0,24,1995,4,0
B.R,0,0,B.J,0,ISIC,0,44,1993,1,0
B.R,0,4,B.J,0,ISIC,0,41,1993,1,0
B.R,0,0,B.J,0,ISIC,0,44,1993,2,0
B.R,0,3,B.J,0,ISIC,0,40,1993,2,0
B.R,0,4,B.J,0,ISIC,0,41,1993,2,0
B.R,0,7,B.J,0,ISIC,0,24,1993,2,0
B.R,0,0,B.J,0,ISIC,0,44,1993,3,0
B.R,0,3,B.J,0,ISIC,0,40,1993,3,0
B.R,0,4,B.J,0,ISIC,0,41,1993,3,0
B.R,0,5,B.J,0,ISIC,0,37,1993,3,0
B.R,0,6,B.J,0,ISIC,0,26,1993,3,0
B.R,0,7,B.J,0,ISIC,0,24,1993,3,0
B.R,0,0,B.J,0,ISIC,0,44,1993,4,0
B.R,1,1,B.J,0,ISIC,1,37,1993,4,0
B.R,0,2,B.J,0,ISIC,0,46,1993,4,0
B.R,0,3,B.J,0,ISIC,0,40,1993,4,0
B.R,0,4,B.J,0,ISIC,0,41,1993,4,0
B.R,0,5,B.J,0,ISIC,0,37,1993,4,0
B.R,0,6,B.J,0,ISIC,0,26,1993,4,0
B.R,0,7,B.J,0,ISIC,0,24,1993,4,0
B.R,0,3,B.J,0,ISIC,0,40,1994,1,0
B.R,0,7,B.J,0,ISIC,0,24,1994,1,0
B.R,0,3,B.J,0,ISIC,0,40,1994,2,0
B.R,0,4,B.J,0,ISIC,0,41,1994,2,0
B.R,0,5,B.J,0,ISIC,0,37,1994,2,0
B.R,0,7,B.J,0,ISIC,0,24,1994,2,0
B.R,0,0,B.J,0,ISIC,0,44,1994,3,0
B.R,0,1,B.J,0,ISIC,0,37,1994,3,0
B.R,0,3,B.J,0,ISIC,0,40,1994,3,0
B.R,0,4,B.J,0,ISIC,0,41,1994,3,0
B.R,0,5,B.J,0,ISIC,0,37,1994,3,0
B.R,0,7,B.J,0,ISIC,0,24,1994,3,0
B.R,0,0,B.J,0,ISIC,0,44,1994,4,0
B.R,0,1,B.J,0,ISIC,0,37,1994,4,0
B.R,0,2,B.J,0,ISIC,0,46,1994,4,0
B.R,0,3,B.J,0,ISIC,0,40,1994,4,0
B.R,0,4,B.J,0,ISIC,0,41,1994,4,0
B.R,0,5,B.J,0,ISIC,0,37,1994,4,0
B.R,0,6,B.J,0,ISIC,0,26,1994,4,0
B.R,0,7,B.J,0,ISIC,0,24,1994,4,0
B.R,0,1,B.J,0,ISIC,0,37,1995,1,0
B.R,0,3,B.J,0,ISIC,0,40,1995,1,0
B.R,0,0,B.J,0,ISIC,0,44,1995,2,0
B.R,0,1,B.J,0,ISIC,0,37,1995,2,0
B.R,0,3,B.J,0,ISIC,0,40,1995,2,0
B.R,0,6,B.J,0,ISIC,0,26,1995,2,0
B.R,0,0,B.J,0,ISIC,0,44,1995,3,0
B.R,0,1,B.J,0,ISIC,0,37,1995,3,0
B.R,0,3,B.J,0,ISIC,0,40,1995,3,0
B.R,0,4,B.J,0,ISIC,0,41,1995,3,0
